Consumption_ID,User_ID,Purchase_ID,MntWines,MntFruits,MntMeats,MntFishs,MntSweets,MntGolds
1775,2337,796,9.0,1.0,24.0,2.0,1.0,2.0
113,6071,1934,493.0,70.0,324.0,146.0,40.0,84.0
153,295,1300,493.0,70.0,324.0,146.0,40.0,84.0
80,10203,386,11.0,7.0,9.0,3.0,1.0,11.0
1829,3968,703,918.0,10.0,129.0,13.0,0.0,129.0
1465,4037,82,3.0,1.0,3.0,8.0,0.0,5.0
2076,6932,1510,1285.0,42.0,716.0,55.0,0.0,21.0
2169,10159,126,440.0,81.0,368.0,0.0,122.0,174.0
523,1177,1122,80.0,3.0,26.0,4.0,2.0,14.0
2130,9426,908,691.0,0.0,69.0,10.0,0.0,130.0
1876,10637,2116,24.0,0.0,27.0,8.0,30.0,10.0
322,10826,1902,6.0,1.0,7.0,23.0,4.0,19.0
166,4086,1521,6.0,1.0,7.0,23.0,4.0,19.0
149,10304,2213,6.0,1.0,7.0,23.0,4.0,19.0
589,7998,1715,53.0,8.0,17.0,13.0,0.0,21.0
521,10992,1675,650.0,28.0,353.0,45.0,42.0,30.0
461,6383,1820,26.0,0.0,15.0,2.0,1.0,2.0
1126,10536,1609,26.0,0.0,15.0,2.0,1.0,2.0
1546,6036,1710,1168.0,92.0,408.0,72.0,129.0,55.0
1889,11092,59,12.0,1.0,21.0,2.0,2.0,3.0
669,538,1161,31.0,9.0,27.0,16.0,9.0,33.0
2113,10022,2023,12.0,0.0,4.0,0.0,0.0,0.0
1467,10157,229,89.0,15.0,89.0,34.0,42.0,5.0
1507,3503,2150,255.0,47.0,573.0,52.0,32.0,15.0
1308,146,2114,760.0,53.0,400.0,17.0,93.0,0.0
1222,5538,1945,897.0,161.0,430.0,186.0,161.0,27.0
438,3910,1333,897.0,161.0,430.0,186.0,161.0,27.0
885,4227,1584,28.0,0.0,13.0,4.0,2.0,8.0
701,6634,2034,22.0,3.0,18.0,0.0,0.0,11.0
841,8916,867,9.0,1.0,5.0,0.0,0.0,1.0
71,6460,47,12.0,4.0,6.0,11.0,8.0,16.0
1152,5883,1052,138.0,120.0,204.0,16.0,126.0,60.0
150,10091,1353,520.0,20.0,367.0,39.0,81.0,40.0
2123,697,427,972.0,59.0,913.0,25.0,19.0,59.0
446,2607,1836,424.0,17.0,118.0,7.0,23.0,41.0
1185,8427,1702,556.0,14.0,717.0,210.0,0.0,43.0
1810,217,617,556.0,14.0,717.0,210.0,0.0,43.0
970,6202,863,571.0,50.0,142.0,33.0,50.0,159.0
534,3856,250,571.0,50.0,142.0,33.0,50.0,159.0
1603,10648,2100,398.0,96.0,447.0,220.0,96.0,32.0
549,5120,1546,398.0,96.0,447.0,220.0,96.0,32.0
321,6749,128,957.0,47.0,494.0,82.0,47.0,95.0
167,1584,422,171.0,7.0,171.0,25.0,19.0,89.0
1909,9559,1720,944.0,0.0,60.0,0.0,0.0,30.0
1037,771,1578,135.0,9.0,39.0,4.0,0.0,7.0
1738,5237,1376,28.0,1.0,21.0,3.0,0.0,10.0
1489,2461,705,26.0,1.0,11.0,0.0,1.0,4.0
1483,5474,1651,45.0,7.0,99.0,4.0,25.0,43.0
309,2895,1291,104.0,1.0,54.0,13.0,9.0,14.0
302,7972,2022,400.0,32.0,519.0,71.0,75.0,54.0
1993,10067,1652,4.0,0.0,4.0,0.0,0.0,5.0
969,500,1531,908.0,43.0,735.0,40.0,194.0,21.0
1115,922,692,16.0,2.0,11.0,3.0,0.0,16.0
983,2861,1593,9.0,1.0,6.0,3.0,0.0,4.0
29,375,1615,516.0,56.0,449.0,86.0,33.0,16.0
530,10936,52,597.0,166.0,597.0,172.0,166.0,249.0
1650,10314,1286,847.0,66.0,119.0,86.0,89.0,111.0
1311,4240,1030,4.0,9.0,16.0,17.0,0.0,12.0
1969,2674,271,543.0,10.0,205.0,160.0,143.0,82.0
109,2563,242,1.0,9.0,7.0,2.0,14.0,10.0
1021,8312,207,1.0,9.0,7.0,2.0,14.0,10.0
656,6999,132,656.0,16.0,106.0,32.0,16.0,8.0
2183,7574,1657,11.0,0.0,13.0,2.0,4.0,11.0
1093,5223,1799,33.0,8.0,10.0,2.0,10.0,3.0
1790,2952,1653,29.0,3.0,30.0,3.0,2.0,9.0
104,7683,1195,554.0,35.0,113.0,0.0,7.0,78.0
1581,9481,1463,9.0,9.0,11.0,13.0,10.0,16.0
1473,9907,536,742.0,28.0,152.0,25.0,9.0,57.0
715,5454,406,37.0,0.0,7.0,3.0,0.0,3.0
955,3798,404,24.0,2.0,23.0,0.0,8.0,24.0
1303,7281,1288,81.0,11.0,50.0,3.0,2.0,39.0
745,4259,1,6.0,0.0,4.0,0.0,0.0,0.0
2229,2549,1132,17.0,0.0,9.0,0.0,0.0,1.0
1805,6437,586,21.0,8.0,20.0,15.0,3.0,9.0
1057,2488,305,23.0,1.0,25.0,0.0,8.0,7.0
2140,3945,1722,618.0,44.0,215.0,0.0,17.0,36.0
817,702,1509,162.0,61.0,83.0,97.0,57.0,61.0
35,9010,2043,968.0,147.0,842.0,137.0,42.0,210.0
1062,9710,283,708.0,7.0,62.0,0.0,0.0,15.0
1945,1509,1409,152.0,27.0,103.0,106.0,54.0,81.0
1504,9120,1685,747.0,10.0,161.0,65.0,40.0,42.0
1229,5252,1861,16.0,12.0,18.0,7.0,1.0,13.0
881,5959,2004,158.0,0.0,23.0,0.0,0.0,18.0
2180,7441,1751,958.0,159.0,447.0,20.0,0.0,31.0
382,4271,605,46.0,35.0,69.0,84.0,41.0,66.0
1286,4095,1434,167.0,37.0,64.0,49.0,34.0,116.0
624,8852,1294,387.0,126.0,342.0,0.0,45.0,180.0
484,7698,1601,152.0,3.0,22.0,2.0,5.0,7.0
663,4174,1760,97.0,1.0,19.0,2.0,0.0,11.0
557,3182,1538,96.0,1.0,79.0,7.0,1.0,79.0
835,193,2088,0.0,0.0,2.0,3.0,3.0,8.0
603,5229,756,30.0,1.0,8.0,0.0,0.0,3.0
1516,5555,1476,1.0,1.0,1.0,1.0,1.0,1.0
391,7732,2000,293.0,0.0,124.0,179.0,97.0,52.0
1268,310,1684,330.0,5.0,159.0,36.0,27.0,16.0
1180,6261,1108,270.0,31.0,88.0,11.0,48.0,22.0
457,6274,1184,1076.0,16.0,417.0,42.0,48.0,16.0
658,1655,959,16.0,3.0,15.0,2.0,1.0,11.0
882,2740,854,62.0,1.0,16.0,3.0,2.0,6.0
481,4328,1880,5.0,1.0,7.0,17.0,14.0,11.0
838,17,380,637.0,47.0,237.0,12.0,19.0,76.0
686,9153,200,418.0,61.0,428.0,80.0,51.0,10.0
2172,520,123,3.0,3.0,7.0,6.0,2.0,9.0
1124,8372,2147,3.0,3.0,7.0,6.0,2.0,9.0
1674,73,1831,14.0,0.0,3.0,0.0,0.0,1.0
1610,2002,1499,587.0,51.0,932.0,180.0,34.0,86.0
2092,6059,573,986.0,36.0,168.0,16.0,0.0,108.0
1227,11166,1656,229.0,5.0,56.0,3.0,2.0,20.0
437,6257,164,255.0,43.0,134.0,37.0,14.0,24.0
404,9224,1649,825.0,8.0,53.0,11.0,0.0,242.0
1018,8732,918,1298.0,0.0,70.0,37.0,14.0,42.0
1396,955,97,167.0,2.0,44.0,6.0,2.0,19.0
2090,4910,923,1132.0,134.0,384.0,175.0,134.0,115.0
978,564,632,746.0,8.0,125.0,11.0,8.0,8.0
916,8931,215,812.0,99.0,431.0,237.0,149.0,33.0
575,1998,726,34.0,6.0,21.0,11.0,4.0,8.0
69,1250,1813,34.0,6.0,21.0,11.0,4.0,8.0
556,8397,2229,18.0,0.0,5.0,0.0,0.0,11.0
579,9672,1566,8.0,3.0,9.0,19.0,4.0,22.0
1318,2125,1632,194.0,61.0,480.0,225.0,112.0,30.0
2018,5975,1738,37.0,0.0,17.0,0.0,0.0,3.0
473,983,1036,110.0,29.0,92.0,28.0,10.0,145.0
1950,9938,2125,519.0,17.0,813.0,27.0,173.0,51.0
482,4385,741,23.0,0.0,15.0,0.0,2.0,7.0
197,1612,1399,23.0,0.0,15.0,0.0,2.0,7.0
791,803,1243,12.0,0.0,5.0,0.0,0.0,4.0
2224,10675,1674,909.0,11.0,218.0,0.0,0.0,23.0
1996,7004,1107,24.0,3.0,26.0,7.0,1.0,23.0
2005,4432,519,2.0,3.0,20.0,6.0,11.0,9.0
1576,5079,327,71.0,1.0,16.0,0.0,0.0,9.0
1263,4475,1898,1315.0,22.0,780.0,145.0,0.0,178.0
2211,10868,91,344.0,45.0,654.0,104.0,11.0,114.0
2225,6742,1721,2.0,2.0,1.0,3.0,1.0,2.0
1798,5692,139,1.0,4.0,3.0,8.0,9.0,7.0
2062,339,2108,462.0,0.0,24.0,6.0,0.0,4.0
1461,10398,277,1.0,6.0,2.0,8.0,2.0,12.0
846,8017,1065,22.0,0.0,19.0,6.0,5.0,3.0
1224,3722,1540,31.0,1.0,8.0,0.0,0.0,8.0
1917,7326,2192,34.0,1.0,19.0,2.0,7.0,0.0
514,2416,1971,789.0,25.0,420.0,16.0,38.0,0.0
1342,1878,1552,4.0,6.0,8.0,6.0,3.0,10.0
1962,5278,338,307.0,26.0,360.0,138.0,31.0,40.0
1049,5734,673,46.0,4.0,36.0,2.0,2.0,1.0
355,4370,1350,18.0,1.0,32.0,6.0,3.0,28.0
349,8405,1194,135.0,25.0,51.0,23.0,25.0,46.0
529,7617,1718,67.0,5.0,61.0,3.0,8.0,19.0
977,10339,1263,161.0,0.0,22.0,0.0,0.0,24.0
1077,6376,616,191.0,56.0,139.0,51.0,8.0,100.0
788,2150,974,860.0,28.0,409.0,73.0,56.0,56.0
1296,7386,279,17.0,0.0,14.0,7.0,3.0,2.0
1288,3006,145,17.0,0.0,14.0,7.0,3.0,2.0
2207,11088,681,1396.0,0.0,322.0,46.0,35.0,17.0
279,5185,1410,199.0,66.0,315.0,97.0,174.0,41.0
2166,3523,1330,583.0,34.0,309.0,0.0,22.0,125.0
324,55,525,509.0,0.0,65.0,7.0,11.0,5.0
286,3807,2065,473.0,21.0,176.0,19.0,21.0,56.0
1205,2453,217,526.0,28.0,135.0,10.0,21.0,99.0
611,7787,2111,526.0,28.0,135.0,10.0,21.0,99.0
1814,2230,253,27.0,2.0,14.0,0.0,0.0,0.0
1671,8146,1020,30.0,0.0,8.0,2.0,0.0,14.0
269,988,2188,410.0,0.0,592.0,147.0,22.0,22.0
626,4832,609,6.0,5.0,17.0,3.0,24.0,46.0
1154,3152,733,15.0,10.0,19.0,8.0,17.0,20.0
1697,11188,2127,15.0,10.0,19.0,8.0,17.0,20.0
72,361,1113,5.0,1.0,7.0,2.0,1.0,4.0
2210,5939,2066,43.0,5.0,28.0,7.0,6.0,33.0
1123,9349,1928,693.0,21.0,118.0,110.0,147.0,42.0
250,819,1452,508.0,124.0,249.0,50.0,38.0,134.0
584,10120,1076,116.0,6.0,82.0,6.0,6.0,41.0
1284,4541,1404,116.0,6.0,82.0,6.0,6.0,41.0
994,2456,1741,80.0,4.0,46.0,0.0,17.0,2.0
198,2516,362,22.0,2.0,10.0,6.0,4.0,34.0
2,11013,803,336.0,28.0,282.0,184.0,54.0,54.0
1967,9988,1914,553.0,25.0,142.0,65.0,67.0,8.0
18,1627,202,408.0,61.0,109.0,48.0,122.0,41.0
215,1490,1206,675.0,0.0,85.0,10.0,7.0,77.0
1862,6710,2175,68.0,1.0,13.0,3.0,5.0,13.0
567,7375,763,297.0,7.0,79.0,0.0,11.0,182.0
1061,10144,1142,297.0,7.0,79.0,0.0,11.0,182.0
1071,3138,61,1324.0,27.0,119.0,71.0,108.0,27.0
83,1440,25,367.0,17.0,241.0,104.0,188.0,232.0
1803,4200,99,167.0,2.0,62.0,24.0,13.0,7.0
1587,4998,2048,292.0,30.0,415.0,63.0,33.0,200.0
921,7321,230,292.0,30.0,415.0,63.0,33.0,200.0
1957,8663,953,11.0,0.0,3.0,0.0,0.0,1.0
1661,1958,2158,582.0,0.0,65.0,0.0,0.0,13.0
363,6963,554,675.0,11.0,400.0,15.0,45.0,11.0
1171,1065,693,557.0,129.0,984.0,193.0,37.0,18.0
945,2712,368,184.0,178.0,178.0,103.0,39.0,33.0
2170,6049,1793,1142.0,51.0,415.0,90.0,69.0,37.0
923,6605,603,504.0,13.0,131.0,8.0,0.0,26.0
1386,11181,1646,2.0,1.0,2.0,1.0,1.0,1.0
1699,5234,1245,12.0,5.0,25.0,0.0,9.0,30.0
1440,5253,1363,145.0,13.0,46.0,17.0,2.0,4.0
1791,11148,1011,2.0,1.0,4.0,3.0,1.0,2.0
968,6289,807,135.0,0.0,10.0,0.0,4.0,36.0
1466,9743,76,1449.0,89.0,161.0,69.0,35.0,107.0
451,9209,1841,829.0,138.0,430.0,60.0,92.0,15.0
1591,6417,2038,829.0,138.0,430.0,60.0,92.0,15.0
130,7937,359,10.0,7.0,25.0,6.0,3.0,7.0
590,6488,897,76.0,0.0,7.0,0.0,0.0,16.0
687,3194,791,412.0,12.0,546.0,78.0,182.0,0.0
728,231,1227,24.0,0.0,7.0,0.0,0.0,1.0
1557,9697,1858,335.0,42.0,127.0,28.0,5.0,5.0
1512,4676,1424,612.0,91.0,520.0,258.0,107.0,107.0
2097,8079,1144,3.0,1.0,8.0,23.0,2.0,18.0
1696,10032,1139,3.0,5.0,14.0,2.0,12.0,17.0
256,10505,1116,741.0,19.0,154.0,50.0,9.0,28.0
965,2005,1730,22.0,3.0,30.0,0.0,5.0,15.0
704,6940,1735,100.0,1.0,39.0,6.0,1.0,76.0
497,2304,557,625.0,7.0,99.0,10.0,22.0,7.0
413,3170,441,389.0,66.0,408.0,37.0,57.0,85.0
2160,10466,1421,24.0,2.0,20.0,2.0,2.0,10.0
1600,7325,2176,23.0,0.0,11.0,2.0,1.0,3.0
1295,455,592,102.0,9.0,63.0,2.0,9.0,24.0
606,7592,1849,102.0,9.0,63.0,2.0,9.0,24.0
830,4547,1315,6.0,2.0,9.0,2.0,1.0,5.0
1523,6825,2104,13.0,0.0,3.0,0.0,0.0,0.0
42,2961,1981,175.0,10.0,110.0,54.0,6.0,27.0
157,8700,275,7.0,7.0,14.0,7.0,16.0,15.0
616,2278,309,4.0,17.0,19.0,30.0,24.0,39.0
952,10703,1603,57.0,0.0,27.0,0.0,0.0,36.0
1242,9,157,57.0,0.0,27.0,0.0,0.0,36.0
1179,2804,1994,57.0,0.0,27.0,0.0,0.0,36.0
1685,4915,794,176.0,72.0,98.0,136.0,21.0,229.0
1827,3010,2163,957.0,153.0,612.0,99.0,95.0,153.0
1579,4279,475,15.0,4.0,10.0,3.0,4.0,18.0
971,2564,717,111.0,3.0,28.0,2.0,6.0,15.0
816,1137,1689,398.0,190.0,537.0,61.0,156.0,37.0
777,5084,640,445.0,53.0,213.0,104.0,98.0,151.0
2117,7094,268,445.0,53.0,213.0,104.0,98.0,151.0
1769,6327,808,565.0,32.0,435.0,28.0,32.0,54.0
716,6131,334,141.0,70.0,106.0,72.0,19.0,23.0
685,5798,780,445.0,37.0,359.0,98.0,28.0,18.0
964,10379,1692,327.0,9.0,122.0,19.0,14.0,83.0
1524,606,2239,6.0,1.0,2.0,2.0,0.0,4.0
749,7801,421,197.0,107.0,227.0,7.0,59.0,131.0
1135,2445,434,38.0,1.0,24.0,0.0,0.0,0.0
352,5346,697,25.0,5.0,19.0,7.0,0.0,23.0
194,550,2225,243.0,131.0,217.0,85.0,6.0,26.0
990,4478,1648,457.0,5.0,106.0,15.0,17.0,53.0
95,2350,588,623.0,53.0,178.0,23.0,17.0,133.0
1772,1118,1332,544.0,13.0,85.0,8.0,6.0,29.0
2079,1491,1636,162.0,33.0,124.0,40.0,28.0,172.0
615,4507,1976,631.0,28.0,491.0,30.0,14.0,56.0
565,7023,1478,189.0,2.0,55.0,0.0,5.0,12.0
1936,6977,942,1073.0,0.0,629.0,145.0,37.0,37.0
823,4042,1138,91.0,3.0,52.0,2.0,1.0,31.0
450,7274,719,736.0,163.0,818.0,212.0,163.0,61.0
77,2902,984,19.0,4.0,12.0,2.0,2.0,6.0
930,3332,1732,64.0,4.0,68.0,7.0,5.0,17.0
237,7433,464,64.0,4.0,68.0,7.0,5.0,17.0
1540,9386,1670,274.0,0.0,21.0,4.0,6.0,15.0
1377,5176,524,7.0,6.0,13.0,7.0,6.0,14.0
1340,10323,1705,205.0,7.0,41.0,3.0,2.0,46.0
1702,4682,261,99.0,27.0,102.0,28.0,48.0,6.0
1200,3083,75,215.0,13.0,87.0,17.0,17.0,24.0
1693,8015,819,714.0,76.0,395.0,116.0,0.0,12.0
1888,1745,2146,714.0,76.0,395.0,116.0,0.0,12.0
799,3136,1082,317.0,25.0,265.0,25.0,19.0,12.0
1076,6991,1999,537.0,6.0,42.0,16.0,6.0,30.0
1065,8132,400,565.0,6.0,65.0,0.0,6.0,19.0
1212,503,1417,13.0,1.0,29.0,3.0,0.0,7.0
1156,8148,637,285.0,28.0,242.0,55.0,114.0,135.0
775,2736,1752,366.0,124.0,156.0,71.0,78.0,54.0
1887,8162,1743,4.0,1.0,11.0,6.0,2.0,2.0
1914,692,1214,4.0,2.0,5.0,0.0,0.0,5.0
540,7706,1575,350.0,104.0,189.0,197.0,151.0,57.0
296,9298,294,1252.0,0.0,465.0,46.0,35.0,0.0
1621,2986,945,7.0,2.0,4.0,2.0,1.0,4.0
478,10812,203,37.0,0.0,46.0,4.0,3.0,0.0
1214,2909,1474,934.0,24.0,230.0,16.0,24.0,36.0
1220,6974,116,518.0,42.0,742.0,55.0,56.0,84.0
1029,9140,1679,51.0,4.0,24.0,4.0,7.0,1.0
2002,4554,1590,171.0,45.0,73.0,59.0,10.0,90.0
254,7791,2134,12.0,1.0,6.0,0.0,1.0,5.0
1880,5455,1949,99.0,0.0,15.0,2.0,1.0,5.0
469,7960,349,734.0,22.0,350.0,151.0,25.0,100.0
1501,3426,425,1045.0,61.0,338.0,60.0,46.0,46.0
340,5316,1275,36.0,4.0,18.0,6.0,2.0,18.0
289,1404,590,51.0,23.0,82.0,33.0,0.0,42.0
1855,10598,2011,12.0,1.0,16.0,4.0,1.0,3.0
2141,8212,300,85.0,15.0,27.0,13.0,13.0,21.0
1395,3233,505,562.0,21.0,464.0,28.0,10.0,32.0
1649,7892,299,6.0,4.0,25.0,15.0,12.0,13.0
2027,2975,1519,717.0,42.0,864.0,219.0,30.0,84.0
2109,5043,51,7.0,23.0,78.0,133.0,49.0,144.0
1421,3104,636,830.0,59.0,968.0,51.0,79.0,19.0
140,10854,1035,29.0,0.0,14.0,0.0,0.0,2.0
1778,7419,1088,8.0,3.0,19.0,0.0,2.0,3.0
2161,5558,407,1020.0,31.0,430.0,62.0,63.0,79.0
2219,832,1369,561.0,14.0,113.0,10.0,14.0,35.0
1092,4964,1029,680.0,11.0,392.0,75.0,0.0,0.0
522,11030,1309,9.0,0.0,3.0,0.0,0.0,4.0
936,4587,956,162.0,25.0,53.0,16.0,0.0,10.0
717,450,2013,67.0,15.0,80.0,17.0,11.0,80.0
443,11031,170,26.0,1.0,10.0,2.0,0.0,1.0
578,4990,1097,524.0,0.0,134.0,28.0,28.0,155.0
424,221,396,138.0,3.0,38.0,4.0,0.0,59.0
117,4351,78,18.0,2.0,10.0,0.0,0.0,25.0
731,1357,32,856.0,59.0,487.0,58.0,29.0,73.0
135,5667,1024,1013.0,30.0,399.0,60.0,46.0,153.0
1757,8867,297,864.0,134.0,768.0,150.0,38.0,172.0
543,2747,1503,864.0,134.0,768.0,150.0,38.0,172.0
1640,7422,815,85.0,44.0,54.0,102.0,78.0,6.0
1082,4148,319,164.0,24.0,103.0,12.0,3.0,42.0
610,9516,1557,620.0,54.0,239.0,99.0,98.0,119.0
477,1291,1664,152.0,9.0,121.0,12.0,12.0,45.0
1688,1833,2133,68.0,8.0,18.0,19.0,8.0,12.0
385,7270,137,908.0,48.0,217.0,32.0,12.0,24.0
980,8182,1340,53.0,3.0,49.0,7.0,4.0,5.0
119,10394,1041,675.0,144.0,133.0,94.0,192.0,241.0
1605,1142,499,208.0,7.0,82.0,30.0,66.0,35.0
1672,451,500,9.0,0.0,7.0,2.0,0.0,4.0
298,7128,22,4.0,0.0,5.0,0.0,1.0,5.0
357,10678,471,653.0,17.0,170.0,34.0,26.0,17.0
650,7755,559,350.0,3.0,39.0,0.0,0.0,19.0
1478,4754,315,30.0,11.0,33.0,13.0,6.0,29.0
906,20,424,43.0,12.0,23.0,29.0,15.0,61.0
855,2246,543,43.0,12.0,23.0,29.0,15.0,61.0
803,10307,978,369.0,9.0,87.0,12.0,14.0,34.0
785,2147,1442,736.0,63.0,946.0,219.0,189.0,126.0
1666,10590,2016,794.0,73.0,573.0,0.0,29.0,14.0
351,6565,77,1012.0,80.0,498.0,0.0,16.0,176.0
1148,6619,570,22.0,1.0,13.0,4.0,0.0,4.0
710,4817,551,3.0,2.0,7.0,0.0,4.0,2.0
1091,4508,1673,203.0,35.0,305.0,46.0,17.0,227.0
1588,4843,932,203.0,35.0,305.0,46.0,17.0,227.0
1824,9197,624,32.0,0.0,5.0,2.0,0.0,8.0
900,6237,133,81.0,4.0,33.0,5.0,2.0,291.0
1090,6515,1188,6.0,2.0,18.0,2.0,8.0,14.0
1480,5954,144,76.0,14.0,74.0,13.0,5.0,10.0
1961,7938,2171,350.0,8.0,66.0,17.0,4.0,4.0
605,961,2136,133.0,27.0,421.0,13.0,195.0,71.0
1537,1764,452,100.0,2.0,128.0,23.0,7.0,10.0
1398,1916,1534,188.0,3.0,180.0,20.0,3.0,43.0
1474,6941,776,17.0,8.0,12.0,11.0,15.0,32.0
1066,5562,566,502.0,12.0,109.0,16.0,6.0,90.0
304,1517,970,3.0,9.0,13.0,2.0,12.0,12.0
390,7286,43,13.0,6.0,15.0,3.0,5.0,13.0
2016,4687,851,674.0,92.0,736.0,39.0,0.0,92.0
691,5631,1827,202.0,47.0,197.0,55.0,42.0,149.0
915,1951,2143,228.0,122.0,122.0,208.0,129.0,30.0
641,123,1160,544.0,35.0,133.0,23.0,151.0,107.0
2120,9451,1912,811.0,76.0,428.0,99.0,137.0,107.0
191,7396,1126,342.0,51.0,936.0,207.0,35.0,26.0
598,3298,15,856.0,0.0,76.0,12.0,9.0,199.0
898,6730,1932,34.0,1.0,14.0,0.0,0.0,5.0
51,9916,84,34.0,1.0,14.0,0.0,0.0,5.0
1008,2227,55,45.0,47.0,52.0,21.0,20.0,25.0
1432,946,9,45.0,47.0,52.0,21.0,20.0,25.0
1541,3745,2087,5.0,36.0,7.0,0.0,10.0,45.0
243,4094,1857,201.0,2.0,43.0,3.0,5.0,35.0
485,8588,2042,201.0,2.0,43.0,3.0,5.0,35.0
1608,3916,1586,639.0,8.0,166.0,11.0,8.0,58.0
1920,9135,143,13.0,2.0,21.0,4.0,0.0,24.0
2066,1755,1514,30.0,11.0,25.0,29.0,1.0,18.0
1802,2875,1948,444.0,44.0,382.0,11.0,8.0,17.0
1409,2008,18,372.0,23.0,384.0,250.0,12.0,108.0
751,10925,926,255.0,31.0,446.0,40.0,56.0,175.0
1297,1604,1643,184.0,2.0,19.0,8.0,8.0,4.0
1590,5389,1331,238.0,17.0,68.0,8.0,10.0,6.0
10,2878,1033,162.0,31.0,127.0,8.0,17.0,69.0
127,4440,1969,509.0,0.0,27.0,0.0,0.0,10.0
1287,1324,307,23.0,3.0,21.0,3.0,19.0,22.0
343,6262,2118,816.0,42.0,450.0,55.0,56.0,154.0
984,3628,1359,4.0,8.0,11.0,19.0,12.0,26.0
2191,3641,1667,10.0,2.0,15.0,2.0,1.0,6.0
585,322,744,29.0,1.0,11.0,0.0,0.0,0.0
1408,175,905,656.0,80.0,455.0,52.0,107.0,93.0
1133,6988,626,656.0,80.0,455.0,52.0,107.0,93.0
1027,8204,1554,482.0,35.0,553.0,72.0,160.0,17.0
795,7476,621,928.0,63.0,254.0,0.0,12.0,12.0
2143,5221,842,714.0,8.0,99.0,11.0,0.0,47.0
1191,8970,94,371.0,22.0,39.0,6.0,0.0,92.0
1237,9286,1236,407.0,28.0,100.0,120.0,74.0,18.0
1780,5831,1626,1017.0,50.0,500.0,65.0,50.0,133.0
1673,1010,1010,41.0,0.0,17.0,3.0,1.0,16.0
700,11074,2157,494.0,92.0,391.0,194.0,11.0,241.0
655,5896,2172,272.0,7.0,80.0,20.0,7.0,11.0
527,3515,844,87.0,13.0,34.0,10.0,6.0,10.0
1599,5324,1412,173.0,43.0,118.0,46.0,27.0,15.0
398,6534,1403,29.0,0.0,29.0,0.0,5.0,4.0
1873,8373,1146,1.0,3.0,6.0,10.0,0.0,9.0
1425,3829,363,1.0,3.0,6.0,10.0,0.0,9.0
1150,4501,1335,292.0,127.0,635.0,132.0,127.0,165.0
1828,4179,1365,8.0,9.0,9.0,2.0,5.0,22.0
260,2292,768,5.0,4.0,8.0,2.0,0.0,5.0
372,9239,34,92.0,4.0,18.0,3.0,3.0,6.0
804,8953,1464,27.0,0.0,5.0,0.0,0.0,3.0
1055,10258,1282,27.0,0.0,5.0,0.0,0.0,3.0
890,3520,1639,162.0,28.0,818.0,0.0,28.0,56.0
2004,10402,858,25.0,1.0,9.0,2.0,1.0,1.0
1586,11114,1318,25.0,4.0,9.0,6.0,8.0,32.0
1594,9553,1202,0.0,2.0,3.0,4.0,1.0,5.0
612,6055,722,546.0,72.0,376.0,94.0,145.0,72.0
1708,4786,1215,555.0,82.0,257.0,93.0,61.0,61.0
205,5015,855,68.0,6.0,38.0,3.0,6.0,41.0
2223,8560,828,351.0,16.0,156.0,7.0,5.0,145.0
665,3469,935,19.0,18.0,33.0,24.0,1.0,8.0
1146,5885,496,73.0,3.0,90.0,12.0,1.0,32.0
306,3310,2167,73.0,3.0,90.0,12.0,1.0,32.0
1623,2134,1773,263.0,5.0,233.0,69.0,41.0,83.0
1530,2532,790,982.0,73.0,351.0,56.0,14.0,175.0
1406,2579,723,495.0,33.0,255.0,11.0,33.0,8.0
577,3117,183,264.0,0.0,21.0,12.0,6.0,147.0
1198,5623,1190,15.0,4.0,13.0,0.0,0.0,19.0
1552,4789,332,769.0,22.0,500.0,210.0,143.0,33.0
1746,9523,1797,5.0,0.0,8.0,2.0,0.0,0.0
257,5268,2208,17.0,8.0,14.0,10.0,4.0,3.0
632,1545,1201,120.0,19.0,206.0,25.0,19.0,54.0
2146,2254,852,627.0,120.0,414.0,121.0,80.0,93.0
1281,2661,1574,12.0,4.0,2.0,10.0,6.0,10.0
734,3130,1558,12.0,4.0,2.0,10.0,6.0,10.0
1492,5847,1867,312.0,21.0,206.0,102.0,92.0,149.0
1348,5863,377,359.0,0.0,134.0,13.0,26.0,123.0
1485,999,1865,490.0,44.0,125.0,29.0,20.0,22.0
193,2931,1796,737.0,21.0,106.0,55.0,63.0,210.0
918,1890,2036,11.0,1.0,4.0,2.0,0.0,7.0
1341,5589,1623,631.0,0.0,115.0,10.0,7.0,30.0
168,10172,1946,456.0,19.0,832.0,75.0,118.0,38.0
44,6729,727,456.0,19.0,832.0,75.0,118.0,38.0
733,10492,17,2.0,0.0,5.0,2.0,0.0,1.0
644,2939,759,751.0,127.0,687.0,20.0,15.0,31.0
268,5948,553,143.0,6.0,52.0,11.0,8.0,17.0
1257,574,248,14.0,36.0,11.0,3.0,26.0,35.0
1818,3266,456,14.0,36.0,11.0,3.0,26.0,35.0
2048,10500,106,19.0,1.0,20.0,16.0,14.0,28.0
694,7987,67,346.0,17.0,48.0,23.0,13.0,13.0
1949,1135,665,18.0,2.0,19.0,0.0,2.0,6.0
453,24,1325,18.0,2.0,19.0,0.0,2.0,6.0
368,7244,1736,48.0,5.0,48.0,6.0,10.0,7.0
566,1966,1277,684.0,100.0,801.0,21.0,66.0,0.0
1598,7789,1429,684.0,100.0,801.0,21.0,66.0,0.0
1925,3336,30,712.0,0.0,45.0,0.0,0.0,191.0
